Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
34,5346.0,1,234,9,4,1807.0,4,93,3,2,1,6208.0,4,17.0,3.0,3,1,11,3,2,7,1,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
37,4213.0,1,370,10,4,1809.0,4,58,3,2,1,4992.0,1,15.0,3.0,2,0,10,4,1,10,3,0,8,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39,4127.0,0,766,20,3,1812.0,3,83,3,2,4,19188.0,2,18.0,3.0,4,1,7,6,3,2,1,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
43,2438.0,0,343,9,3,1813.0,1,52,3,1,3,24978.0,4,13.0,3.0,3,0,7,2,2,3,2,1,2,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
41,6870.0,0,447,5,3,1814.0,2,85,4,2,2,15530.0,3,12.0,3.0,1,0,11,3,1,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
41,10447.0,0,796,4,1,1815.0,3,81,3,3,3,26458.0,0,13.0,3.0,4,1,23,3,4,22,14,13,5,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
30,9667.0,0,1092,10,3,1816.0,1,64,3,3,3,2739.0,9,14.0,3.0,2,0,9,3,3,7,7,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
26,2148.0,1,920,20,2,1818.0,4,69,3,1,2,6889.0,0,11.0,3.0,3,0,6,3,3,5,1,1,4,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
46,8926.0,1,261,21,2,1821.0,4,66,3,2,2,10842.0,4,22.0,4.0,4,1,13,2,4,9,7,3,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
40,6513.0,0,1194,1,3,1822.0,3,52,3,2,4,9060.0,4,17.0,3.0,4,1,12,3,3,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
34,6799.0,0,810,8,2,1823.0,2,92,4,2,3,22128.0,1,21.0,4.0,3,2,10,5,3,10,8,4,8,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
58,16291.0,0,350,2,3,1824.0,2,52,3,4,2,22577.0,4,22.0,4.0,4,1,37,0,2,16,9,14,14,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
35,2705.0,0,185,23,4,1826.0,2,91,1,1,3,9696.0,0,16.0,3.0,2,1,6,2,4,5,4,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
47,10333.0,0,1001,4,3,1827.0,3,92,2,3,2,19271.0,8,12.0,3.0,3,1,28,4,3,22,11,14,10,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40,4448.0,0,750,12,3,1829.0,2,47,3,2,1,10748.0,2,12.0,3.0,2,1,15,3,3,7,4,7,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
54,6854.0,0,431,7,4,1830.0,4,68,3,2,4,15696.0,4,15.0,3.0,2,1,14,2,2,7,1,1,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
31,9637.0,0,1125,7,4,1833.0,1,68,3,3,1,8277.0,2,14.0,3.0,4,2,9,3,3,3,2,2,2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
28,3591.0,0,1217,1,3,1834.0,3,67,3,1,1,12719.0,1,25.0,4.0,3,1,3,3,3,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38,5405.0,0,723,2,4,1835.0,2,77,1,2,4,4244.0,2,20.0,4.0,1,2,20,4,2,4,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
26,4684.0,0,572,10,3,1836.0,3,46,3,2,4,9125.0,1,13.0,3.0,1,0,5,4,3,5,3,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
58,15787.0,0,1216,15,4,1837.0,1,87,3,4,3,21624.0,2,14.0,3.0,2,0,23,3,3,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
18,1514.0,0,1431,14,3,1839.0,2,33,3,1,3,8018.0,1,16.0,3.0,3,0,0,4,1,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
31,2956.0,1,359,18,5,1842.0,4,89,4,1,1,21495.0,0,17.0,3.0,3,0,2,4,3,1,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
29,2335.0,1,350,13,3,1844.0,1,56,2,1,1,3157.0,4,15.0,3.0,4,3,4,3,3,2,2,2,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
45,5154.0,0,589,2,4,1845.0,3,67,3,2,3,19665.0,4,22.0,4.0,2,2,10,3,4,8,7,5,7,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,6962.0,0,430,2,4,1847.0,4,73,3,2,2,19573.0,4,22.0,4.0,4,1,15,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
43,5675.0,0,1422,2,4,1849.0,1,92,3,2,4,19246.0,1,20.0,4.0,3,1,7,5,3,7,7,7,7,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,2379.0,0,1297,5,2,1850.0,4,53,3,1,4,19826.0,0,14.0,3.0,3,0,6,3,2,5,4,0,2,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
29,3812.0,0,574,20,1,1852.0,4,40,3,1,4,7003.0,1,13.0,3.0,2,0,11,3,4,11,8,3,10,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
32,4648.0,0,1318,10,4,1853.0,4,79,3,2,4,26075.0,8,13.0,3.0,3,0,4,2,4,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
42,2936.0,0,355,10,4,1854.0,3,38,3,1,3,6161.0,3,22.0,4.0,2,2,10,1,2,6,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
47,2105.0,0,207,9,4,1856.0,2,64,3,1,3,5411.0,4,12.0,3.0,3,0,7,2,3,2,2,2,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
46,8578.0,0,706,2,2,1857.0,4,82,3,3,4,19989.0,3,14.0,3.0,3,1,12,4,2,9,8,4,7,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
28,2706.0,0,280,1,2,1858.0,3,43,3,1,4,10494.0,1,15.0,3.0,2,1,3,2,3,3,2,2,2,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
29,6384.0,0,726,29,1,1859.0,4,93,1,2,3,21143.0,8,17.0,3.0,4,2,11,3,3,7,0,1,6,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
42,3968.0,0,1142,8,3,1860.0,4,81,3,1,3,13624.0,4,13.0,3.0,4,0,8,3,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
32,9907.0,1,414,2,4,1862.0,3,82,2,2,2,26186.0,7,12.0,3.0,3,0,7,3,2,2,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
46,13225.0,0,1319,3,3,1863.0,1,45,4,4,1,7739.0,2,12.0,3.0,4,1,25,5,3,19,17,2,8,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
27,3540.0,0,728,23,1,1864.0,2,36,2,2,3,7018.0,1,21.0,4.0,4,1,9,5,3,9,8,5,8,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
29,2804.0,0,352,6,1,1865.0,4,87,2,1,2,15434.0,1,11.0,3.0,4,0,1,3,3,1,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
43,19392.0,0,823,6,3,1866.0,1,81,2,5,3,22539.0,7,13.0,3.0,4,0,21,2,3,16,12,6,14,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
48,19665.0,0,1224,10,3,1867.0,4,91,2,5,2,13583.0,4,12.0,3.0,4,0,29,3,3,22,10,12,9,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
29,2439.0,1,459,24,2,1868.0,4,73,2,1,4,14753.0,1,24.0,4.0,2,0,1,3,2,1,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
46,7314.0,1,1254,10,3,1869.0,3,64,3,3,2,14011.0,5,21.0,4.0,3,3,14,2,3,8,7,0,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,4774.0,0,1131,15,3,1870.0,4,77,2,1,1,23844.0,0,19.0,3.0,4,1,8,2,2,7,6,7,3,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
39,3902.0,0,835,19,4,1871.0,4,41,3,2,4,5141.0,8,14.0,3.0,2,3,7,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
55,2662.0,0,836,2,4,1873.0,2,98,2,1,4,7975.0,8,20.0,4.0,2,1,19,2,4,5,2,0,4,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
28,2856.0,0,1172,3,3,1875.0,2,78,3,1,2,3692.0,1,19.0,3.0,4,1,1,3,3,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
30,1081.0,1,945,9,3,1876.0,2,89,3,1,4,16019.0,1,13.0,3.0,3,0,1,3,2,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
22,2472.0,1,391,7,1,1878.0,4,75,3,1,2,26092.0,1,23.0,4.0,1,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
36,5673.0,0,1266,10,4,1880.0,2,63,2,2,3,6060.0,1,13.0,3.0,1,1,10,4,3,10,9,1,7,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
31,4197.0,0,311,20,3,1881.0,2,89,3,2,3,18624.0,1,11.0,3.0,1,1,10,2,3,10,8,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,9713.0,0,1480,4,3,1882.0,3,64,3,3,4,24444.0,2,13.0,3.0,4,3,9,3,3,5,3,1,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
29,2062.0,0,592,7,3,1883.0,4,59,3,1,1,19384.0,3,14.0,3.0,2,0,11,2,3,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
37,4284.0,0,783,7,4,1885.0,4,78,3,2,1,13588.0,5,22.0,4.0,3,1,16,2,3,5,3,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
35,4788.0,0,219,16,2,1886.0,4,44,2,2,2,25388.0,0,11.0,3.0,4,0,4,2,3,3,2,0,2,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
45,5906.0,0,556,25,2,1888.0,2,93,2,2,4,23888.0,0,13.0,3.0,4,2,10,2,2,9,8,3,8,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
36,3886.0,0,1213,2,1,1890.0,2,94,2,2,4,4223.0,1,21.0,4.0,4,0,10,2,2,10,1,0,8,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False
40,16823.0,0,1137,1,4,1892.0,1,98,3,4,1,18991.0,2,11.0,3.0,1,1,22,3,3,19,7,11,16,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
26,2933.0,0,482,1,2,1893.0,2,90,2,1,3,14908.0,1,13.0,3.0,3,1,1,3,2,1,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
27,6500.0,0,511,2,2,1898.0,1,89,4,2,3,26997.0,0,14.0,3.0,2,0,9,5,2,8,7,0,7,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
48,17174.0,0,117,22,3,1900.0,4,58,3,4,4,2437.0,3,11.0,3.0,2,1,24,3,3,22,17,4,7,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
44,5033.0,0,170,1,4,1903.0,2,78,4,2,1,9364.0,2,15.0,3.0,4,1,10,5,3,2,0,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,2307.0,1,967,16,4,1905.0,4,85,1,1,1,14460.0,1,23.0,4.0,2,1,5,2,3,5,2,3,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
56,2587.0,1,1162,24,2,1907.0,1,97,3,1,4,10261.0,1,16.0,3.0,4,0,5,3,3,4,2,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
36,5507.0,0,335,17,2,1908.0,3,33,2,2,2,16822.0,2,16.0,3.0,3,2,12,1,1,4,2,1,3,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
41,4393.0,0,337,8,3,1909.0,3,54,3,2,2,26841.0,5,21.0,4.0,3,1,14,3,3,5,4,1,4,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
42,13348.0,0,1396,6,3,1911.0,3,83,3,3,1,14842.0,9,13.0,3.0,2,1,18,3,4,13,7,5,7,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
31,6583.0,0,1079,10,2,1912.0,3,86,3,2,4,20115.0,2,11.0,3.0,4,1,8,2,3,5,2,1,4,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
34,8103.0,0,735,3,1,1915.0,4,75,2,2,4,16495.0,3,12.0,3.0,3,0,9,3,2,4,2,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
31,3978.0,0,471,4,3,1916.0,1,62,4,1,3,16031.0,8,12.0,3.0,2,1,4,0,2,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
26,2544.0,0,1096,6,3,1918.0,3,61,4,1,4,7102.0,0,18.0,3.0,1,1,8,3,3,7,7,7,7,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
45,5399.0,0,1297,1,4,1922.0,2,44,3,2,3,14511.0,4,12.0,3.0,3,0,12,3,3,4,2,0,3,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False
33,5487.0,0,217,10,4,1924.0,2,43,3,2,3,10410.0,1,14.0,3.0,2,0,10,2,2,10,4,0,9,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
28,6834.0,0,783,1,2,1927.0,3,42,2,2,4,19255.0,1,12.0,3.0,3,1,7,2,3,7,7,0,7,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
29,1091.0,1,746,24,3,1928.0,3,45,4,1,1,10642.0,1,17.0,3.0,4,0,1,3,3,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
39,5736.0,0,1251,21,4,1929.0,1,32,1,2,3,3987.0,6,19.0,3.0,3,1,10,1,3,3,2,1,2,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
27,2226.0,0,1354,2,4,1931.0,2,41,3,1,2,6073.0,1,11.0,3.0,3,1,6,3,2,5,3,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
